Pile ID	Distribution Type	X-Position	Y-Position	Collection Time	Ant ID
0	0	0.0025503	-8.68659	-1	-1
0	0	5.75087	-6.59748	22248	5
0	0	6.59397	0.449729	-1	-1
0	0	-4.40989	-8.36234	-1	-1
0	0	-4.9669	2.63864	22184	1
0	0	9.22396	-2.22461	22496	3
0	0	4.28242	1.76346	1008	15
0	0	5.15072	-7.40761	-1	-1
0	0	-1.98404	2.21872	17088	5
0	0	6.56793	9.41938	-1	-1
0	0	5.0796	-8.38064	-1	-1
0	0	2.11256	-3.55525	-1	-1
0	0	-6.16911	8.71053	-1	-1
0	0	-4.67434	1.63822	1680	8
0	0	-7.24469	-5.59202	-1	-1
0	0	3.90871	5.36825	-1	-1
0	0	-1.81929	-9.49887	51816	15
0	0	-8.68141	-3.46049	-1	-1
0	0	-4.43654	0.705486	-1	-1
0	0	6.97437	-2.8845	45544	13
0	0	-7.81931	8.51105	-1	-1
0	0	4.96032	3.35736	25456	8
0	0	-9.32518	-8.12169	35496	19
0	0	8.05094	-9.73135	-1	-1
0	0	1.46811	-4.41047	-1	-1
0	0	8.3164	7.27915	24976	9
0	0	-0.498057	1.16186	9920	14
0	0	0.119726	9.59086	-1	-1
0	0	-6.97154	8.38396	-1	-1
0	0	0.252442	-4.94418	-1	-1
0	0	-9.08765	7.30481	-1	-1
0	0	6.60569	6.95362	-1	-1
0	0	7.49704	-1.20109	-1	-1
0	0	6.83378	3.25282	36640	0
0	0	4.24341	-8.53294	42272	7
0	0	5.026	8.38022	54872	16
0	0	2.62331	-4.91787	-1	-1
0	0	1.26479	-9.32568	32456	12
0	0	-6.8877	-9.41346	4048	15
0	0	-4.9543	-7.10059	-1	-1
0	0	4.75871	6.26685	-1	-1
0	0	-4.39963	4.95878	-1	-1
0	0	-5.78294	3.64211	-1	-1
0	0	-2.95546	5.98189	-1	-1
0	0	-1.16275	5.39373	-1	-1
0	0	-0.383243	3.38126	-1	-1
0	0	4.00883	-6.24111	11024	4
0	0	-5.50142	-8.29138	9448	0
0	0	1.47461	1.05022	50792	3
0	0	-3.39948	-4.17236	-1	-1
0	0	5.16788	1.70304	-1	-1
0	0	6.34044	-5.49971	-1	-1
0	0	7.49143	-5.60042	6144	1
0	0	-8.55775	-7.54901	15008	10
0	0	-5.48781	-6.08185	-1	-1
0	0	5.75426	2.9696	9616	3
0	0	1.60402	-4.68882	-1	-1
