Pile ID	Distribution Type	X-Position	Y-Position	Collection Time	Ant ID
0	0	-8.58542	-1.39898	-1	-1
0	0	7.95841	8.17646	2360	14
0	0	3.19019	-8.39547	-1	-1
0	0	-3.20319	8.0989	18944	1
0	0	5.82748	6.90796	-1	-1
0	0	0.0653136	4.98127	7648	4
0	0	-1.79781	7.36271	-1	-1
0	0	-5.19108	-8.46038	23288	2
0	0	1.37582	-9.14666	32600	1
0	0	-1.44102	9.31985	7040	16
0	0	9.39114	7.96992	-1	-1
0	0	3.2536	-4.64569	40344	14
0	0	-5.75652	-8.6624	40832	8
0	0	-8.18512	9.02155	-1	-1
0	0	4.94175	1.60057	-1	-1
0	0	-8.59094	5.38767	20240	4
0	0	-3.74636	-2.43092	-1	-1
0	0	6.3251	5.27681	-1	-1
0	0	5.23876	-3.55139	9600	16
0	0	-4.99514	1.20007	-1	-1
0	0	6.15615	-2.64724	56656	6
0	0	-2.20022	9.48295	-1	-1
0	0	2.52832	-0.711504	20712	18
0	0	-1.89757	-1.44629	-1	-1
0	0	-8.10802	6.14819	-1	-1
0	0	1.26183	-6.54438	31744	2
0	0	-0.380015	-7.98209	13080	9
0	0	-1.28774	-5.35293	-1	-1
0	0	-9.58969	6.80015	-1	-1
0	0	2.2594	9.48083	8368	14
0	0	-5.75251	7.18381	-1	-1
0	0	-9.489	4.8168	16944	12
0	0	-8.51364	-9.85515	-1	-1
0	0	-1.48284	-2.61969	-1	-1
0	0	6.34476	-0.0977906	-1	-1
0	0	-1.76179	-1.49688	-1	-1
0	0	4.24201	-1.22894	53456	1
0	0	8.03406	9.42465	30040	13
0	0	3.69166	-8.4931	47760	3
0	0	0.827284	9.67492	-1	-1
0	0	2.16882	-6.96347	-1	-1
0	0	0.522796	-4.22156	24024	18
0	0	-4.2407	-7.09223	56952	9
0	0	-2.44766	-3.65351	-1	-1
0	0	5.48653	-2.36364	18496	8
0	0	3.57377	0.0924418	-1	-1
0	0	-2.06574	-4.74091	7712	15
0	0	-2.24931	-7.82118	-1	-1
0	0	8.21666	-4.68166	-1	-1
0	0	7.30654	6.76156	-1	-1
0	0	-3.04704	3.96722	-1	-1
0	0	4.18518	-2.08988	-1	-1
0	0	8.22499	7.68839	-1	-1
0	0	4.93056	-5.58484	-1	-1
0	0	9.03493	-5.73577	36984	2
0	0	1.37063	-6.81547	55296	6
0	0	-9.61474	-4.29733	30536	18
0	0	3.96516	2.7703	-1	-1
0	0	-0.394668	-8.66301	48544	9
0	0	9.35068	-4.08424	3840	2
0	0	-4.2654	-3.78786	-1	-1
0	0	6.5248	-0.449795	52472	13
0	0	9.20314	-1.95547	25136	19
0	0	-4.87622	-6.86048	-1	-1
0	0	-0.361091	-5.9831	33528	0
0	0	-0.598028	1.67987	-1	-1
0	0	-5.62559	-9.75849	40016	7
0	0	4.85443	-2.1715	3528	14
0	0	9.49262	-2.01758	24328	16
0	0	4.51433	-7.27628	18776	17
0	0	-2.19935	-4.85512	48224	17
0	0	4.24789	1.74668	-1	-1
0	0	-8.49823	7.14068	-1	-1
0	0	7.00513	1.66716	-1	-1
0	0	1.81962	-0.259246	312	19
0	0	-9.65498	1.57927	-1	-1
0	0	-3.68576	7.34129	-1	-1
0	0	3.96146	-8.81103	31184	19
0	0	8.91835	-3.4539	-1	-1
0	0	-4.61468	2.54475	-1	-1
0	0	-3.5692	-5.65016	14440	9
0	0	1.75893	-7.45067	39208	17
0	0	-8.48607	3.79803	-1	-1
0	0	6.32574	-1.45136	-1	-1
0	0	-4.84208	7.82704	-1	-1
0	0	4.36444	5.35976	18096	0
0	0	1.86556	-4.09434	3296	10
0	0	9.73394	9.05663	-1	-1
0	0	3.69743	-9.15504	-1	-1
0	0	7.0605	-3.80824	13848	7
0	0	-1.73915	9.0352	51528	17
0	0	-1.24946	2.37343	-1	-1
0	0	-3.86699	-0.212285	-1	-1
0	0	9.23279	7.97822	50800	16
0	0	-4.946	-6.56951	-1	-1
0	0	-6.3565	-5.11831	-1	-1
0	0	2.68178	1.17027	-1	-1
0	0	-6.89235	5.19014	-1	-1
0	0	-5.30773	-0.477286	-1	-1
0	0	7.68069	3.66486	19056	12
0	0	-0.0834351	-6.77812	-1	-1
0	0	1.82517	-8.65016	32224	17
0	0	9.03848	6.53796	-1	-1
0	0	3.00451	-5.71628	14024	13
0	0	0.676728	1.70538	-1	-1
0	0	7.11919	-9.68594	20832	11
0	0	3.52728	-7.49174	50760	11
0	0	3.14857	-2.96257	14840	19
0	0	-0.340661	-3.93963	-1	-1
0	0	4.41728	4.00539	45288	3
0	0	-9.34289	-5.33876	10688	4
0	0	9.19642	-1.7618	12144	19
0	0	-7.39465	3.91312	-1	-1
0	0	1.8364	7.3082	-1	-1
0	0	-5.46124	-3.82831	-1	-1
0	0	8.82002	4.85106	-1	-1
0	0	-7.1767	-9.4756	-1	-1
0	0	6.71641	3.99995	-1	-1
0	0	-1.11292	1.54513	-1	-1
0	0	5.31056	-7.38953	-1	-1
0	0	4.16093	7.77105	-1	-1
0	0	0.353076	-9.17186	21544	0
0	0	0.678469	-4.30171	-1	-1
0	0	-1.52609	-0.39428	-1	-1
0	0	3.11209	4.31702	-1	-1
0	0	-8.81479	9.24426	-1	-1
0	0	-8.37025	-8.46612	-1	-1
0	0	-8.94118	5.51105	-1	-1
0	0	1.41136	1.12871	40744	14
0	0	-0.195778	8.7203	16656	10
0	0	-2.27114	-8.31077	-1	-1
0	0	-4.73992	-7.47832	1888	6
0	0	-2.81412	3.55418	-1	-1
0	0	6.13557	-9.27887	-1	-1
0	0	-0.661571	6.70808	25656	4
0	0	-8.11999	5.61942	2728	11
0	0	5.24993	-0.377084	53552	13
0	0	4.43358	9.64749	6000	14
0	0	9.57552	-9.09402	31848	7
0	0	-9.81741	-9.10608	42584	17
0	0	1.8638	-1.88124	7912	6
0	0	8.84006	-2.44299	52072	5
0	0	0.837759	-7.61589	-1	-1
0	0	3.29807	5.03187	-1	-1
0	0	3.08545	0.787388	-1	-1
0	0	7.22181	-4.04612	-1	-1
