Pile ID	Distribution Type	X-Position	Y-Position	Collection Time	Ant ID
0	0	-7.53754	-0.691407	-1	-1
0	0	-8.2719	-5.47885	27512	14
0	0	-2.93894	0.442641	-1	-1
0	0	3.69773	8.39196	-1	-1
0	0	-1.73913	2.65307	52048	7
0	0	4.76676	-4.63464	3944	18
0	0	-3.59821	-3.02644	-1	-1
0	0	2.54479	4.19177	-1	-1
0	0	-6.24887	-6.93352	-1	-1
0	0	7.32946	4.56818	1840	17
0	0	-8.26399	2.15295	21072	3
0	0	-6.6185	0.109797	50408	4
0	0	-5.05478	3.99959	9792	13
0	0	-1.78556	3.54432	37360	9
0	0	3.56994	-6.25933	-1	-1
0	0	-4.73404	1.38837	-1	-1
0	0	-8.05375	-5.00028	-1	-1
0	0	-3.52496	0.263998	-1	-1
0	0	-6.10131	-9.01118	14352	1
0	0	-6.57944	3.41653	17920	11
0	0	-4.75505	-0.988268	-1	-1
0	0	3.84618	-0.141789	14528	6
0	0	4.55319	-1.67574	-1	-1
0	0	2.47722	-5.70463	-1	-1
0	0	-4.70615	5.87621	6032	16
0	0	-9.53396	-9.13721	-1	-1
0	0	-8.28075	5.92867	-1	-1
0	0	-5.49151	4.96504	-1	-1
0	0	6.61465	-0.414763	-1	-1
0	0	-6.83129	3.7628	-1	-1
0	0	-5.4116	-2.14554	-1	-1
0	0	2.10387	-3.86886	-1	-1
0	0	3.73906	6.08117	-1	-1
0	0	-3.65704	-7.58171	-1	-1
0	0	-6.71462	-9.72458	6280	0
0	0	-0.859908	4.43768	-1	-1
0	0	5.40684	-1.27898	20480	1
0	0	7.78637	-0.868029	14320	11
0	0	3.42794	-5.31566	-1	-1
0	0	2.4949	3.7383	24288	11
0	0	1.31746	-0.397902	6816	18
0	0	-1.25229	5.86968	-1	-1
0	0	9.16312	3.0608	-1	-1
0	0	-3.2101	8.95705	-1	-1
0	0	-0.767861	3.30575	51824	18
0	0	-1.0302	1.0448	21848	14
0	0	-3.63572	0.831969	25072	11
0	0	1.09301	-1.19014	41080	4
0	0	-9.35957	5.25262	-1	-1
0	0	-6.66384	6.13433	-1	-1
0	0	-9.02142	4.38093	-1	-1
0	0	8.29997	2.34244	16968	18
0	0	4.9566	-8.7274	27752	2
0	0	-6.16417	-1.10774	-1	-1
0	0	-9.51237	8.13385	17192	8
0	0	3.97185	0.553434	-1	-1
0	0	9.4854	-3.18907	-1	-1
0	0	6.35183	-9.12456	-1	-1
0	0	-2.3232	-5.28925	-1	-1
0	0	-5.45462	0.793642	-1	-1
0	0	7.89831	1.69184	20056	13
0	0	4.88681	0.836648	-1	-1
0	0	3.24079	-6.02704	-1	-1
0	0	3.11465	-2.24838	14776	19
0	0	-4.5357	9.67704	19656	17
0	0	-3.06441	8.41318	3800	10
0	0	-9.72815	6.47515	11096	18
0	0	5.95803	2.65336	-1	-1
0	0	-4.09701	-0.551252	50552	13
0	0	0.270792	-4.20231	7304	1
0	0	-1.72156	3.19601	-1	-1
0	0	-3.60984	3.45363	15376	11
0	0	-6.77613	4.45673	18632	18
0	0	-4.08752	5.6784	-1	-1
0	0	6.59873	-0.860648	-1	-1
0	0	5.41715	-6.1126	50056	15
0	0	7.1421	8.32196	21520	14
0	0	-8.72369	-3.20788	-1	-1
0	0	-3.03781	2.22178	41880	4
0	0	-6.68648	-6.26321	24632	4
0	0	-0.794255	3.77441	-1	-1
0	0	2.25541	-0.682921	-1	-1
0	0	6.01688	-7.25652	-1	-1
0	0	-3.38854	0.238791	26016	12
0	0	1.75978	-5.62527	1160	3
0	0	-6.70358	-5.56249	37184	11
0	0	4.25613	-1.24766	816	9
0	0	-2.25321	0.121701	-1	-1
0	0	-4.16271	3.20883	37776	19
0	0	8.46684	0.00975092	1832	4
0	0	-4.54154	4.19588	-1	-1
0	0	-0.728671	5.73305	-1	-1
0	0	-8.10466	-2.2571	-1	-1
0	0	6.08081	1.80418	-1	-1
0	0	1.6551	5.48261	-1	-1
0	0	9.38541	2.70044	-1	-1
0	0	4.01753	6.19426	-1	-1
0	0	5.41534	0.932288	-1	-1
0	0	0.913964	0.769925	184	18
0	0	-2.69725	-8.08644	-1	-1
0	0	8.2089	2.42325	35304	15
0	0	-3.66209	4.15373	21184	13
0	0	-9.8139	6.63274	12656	4
0	0	0.686113	0.442689	192	16
0	0	7.97384	4.10662	-1	-1
0	0	3.88975	8.02878	-1	-1
0	0	7.90479	-3.91904	-1	-1
0	0	-0.0667314	1.65847	42096	10
0	0	0.85625	-7.0029	-1	-1
0	0	-8.05654	7.43613	-1	-1
0	0	-4.66038	7.51023	49160	2
0	0	7.73504	-6.17573	41088	5
0	0	-6.17485	-9.29069	18888	5
0	0	0.168019	9.67992	-1	-1
0	0	1.43555	-9.048	-1	-1
0	0	-7.1305	9.55951	22432	5
0	0	-3.97801	7.63167	-1	-1
0	0	8.19784	-7.85665	-1	-1
0	0	4.59385	-2.2722	54832	15
0	0	5.87353	9.27845	-1	-1
0	0	-1.26571	3.62758	-1	-1
0	0	5.60008	-8.73581	-1	-1
